Time,13 ZONE PVAV:DesPer 1:Des Heat Mass Flow [kg/s],13 ZONE PVAV:DesPer 1:Des Heat Cap [W],13 ZONE PVAV:DesPer 1:Des Cool Mass Flow [kg/s],13 ZONE PVAV:DesPer 1:Des Sens Cool Cap [W],13 ZONE PVAV:DesPer 1:Des Tot Cool Cap [W],13 ZONE PVAV:DesPer 2:Des Heat Mass Flow [kg/s],13 ZONE PVAV:DesPer 2:Des Heat Cap [W],13 ZONE PVAV:DesPer 2:Des Cool Mass Flow [kg/s],13 ZONE PVAV:DesPer 2:Des Sens Cool Cap [W],13 ZONE PVAV:DesPer 2:Des Tot Cool Cap [W],13 ZONE PVAV:DesPer 3:Des Heat Mass Flow [kg/s],13 ZONE PVAV:DesPer 3:Des Heat Cap [W],13 ZONE PVAV:DesPer 3:Des Cool Mass Flow [kg/s],13 ZONE PVAV:DesPer 3:Des Sens Cool Cap [W],13 ZONE PVAV:DesPer 3:Des Tot Cool Cap [W]
07:00:00,2.131259E+00,2.596051E+04,2.738432E+00,3.069822E+04,3.558460E+04,2.131259E+00,2.596043E+04,2.620248E+00,2.928419E+04,3.736783E+04,2.131259E+00,2.632165E+04,2.197964E+00,8.953993E+03,2.562689E+04
07:15:00,2.131259E+00,2.596052E+04,2.805717E+00,3.145674E+04,3.631026E+04,2.131259E+00,2.596044E+04,2.675144E+00,2.990284E+04,3.799769E+04,2.131259E+00,2.632165E+04,2.197964E+00,8.947884E+03,2.559811E+04
07:30:00,2.131259E+00,2.596055E+04,2.888825E+00,3.239365E+04,3.717147E+04,2.131259E+00,2.596047E+04,2.737495E+00,3.060547E+04,3.857126E+04,2.131259E+00,2.632166E+04,2.197964E+00,8.941388E+03,2.577583E+04
07:45:00,2.131259E+00,2.596055E+04,2.971131E+00,3.332167E+04,3.788673E+04,2.131259E+00,2.596041E+04,2.804927E+00,3.136558E+04,3.895983E+04,2.131259E+00,2.632159E+04,2.197964E+00,8.934557E+03,2.595076E+04
08:00:00,2.131259E+00,2.596053E+04,3.055812E+00,3.427667E+04,3.855346E+04,2.131259E+00,2.596027E+04,2.882120E+00,3.223603E+04,3.932224E+04,2.131259E+00,2.632145E+04,2.197964E+00,8.927590E+03,2.602190E+04
08:15:00,2.131259E+00,2.596051E+04,3.403946E+00,3.817918E+04,4.373979E+04,2.131259E+00,2.596011E+04,3.224173E+00,3.609308E+04,4.284768E+04,2.131259E+00,2.632126E+04,2.197964E+00,8.920625E+03,2.601542E+04
08:30:00,2.131259E+00,2.596047E+04,4.022775E+00,4.514654E+04,5.740645E+04,2.131259E+00,2.595993E+04,3.663756E+00,4.104076E+04,5.259650E+04,2.131259E+00,2.632106E+04,2.197964E+00,8.952841E+03,2.625851E+04
08:45:00,2.131259E+00,2.596045E+04,4.690778E+00,5.266762E+04,7.097875E+04,2.131259E+00,2.595983E+04,4.326764E+00,4.850830E+04,6.761126E+04,2.131259E+00,2.632093E+04,2.197964E+00,9.025939E+03,2.667842E+04
09:00:00,2.131259E+00,2.596045E+04,5.365077E+00,6.025938E+04,8.515386E+04,2.131259E+00,2.595980E+04,4.996108E+00,5.604743E+04,8.164560E+04,2.131259E+00,2.632088E+04,2.197964E+00,9.120128E+03,2.713917E+04
09:15:00,2.131259E+00,2.596045E+04,5.521800E+00,6.203983E+04,8.860792E+04,2.131259E+00,2.595980E+04,5.148937E+00,5.776398E+04,8.510109E+04,2.131259E+00,2.632087E+04,2.197964E+00,9.219732E+03,2.757809E+04
09:30:00,2.131259E+00,2.596045E+04,5.658095E+00,6.358017E+04,9.032533E+04,2.131259E+00,2.595980E+04,5.282395E+00,5.927316E+04,8.692379E+04,2.131259E+00,2.632086E+04,2.197964E+00,9.281517E+03,2.795046E+04
09:45:00,2.131259E+00,2.596045E+04,5.782114E+00,6.498606E+04,9.162491E+04,2.131259E+00,2.595980E+04,5.403815E+00,6.064851E+04,8.826959E+04,2.131259E+00,2.632086E+04,2.197964E+00,9.304813E+03,2.824020E+04
10:00:00,2.131259E+00,2.596045E+04,5.895067E+00,6.626938E+04,9.290495E+04,2.131259E+00,2.595980E+04,5.514877E+00,6.190881E+04,8.955312E+04,2.131259E+00,2.632086E+04,2.197964E+00,9.310551E+03,2.849535E+04
10:15:00,2.131259E+00,2.596045E+04,5.997057E+00,6.743049E+04,9.413748E+04,2.131259E+00,2.595980E+04,5.615256E+00,6.305003E+04,9.077659E+04,2.131259E+00,2.632086E+04,2.197964E+00,9.314342E+03,2.872710E+04
10:30:00,2.131259E+00,2.596045E+04,6.088737E+00,6.847506E+04,9.524704E+04,2.131259E+00,2.595980E+04,5.705635E+00,6.407881E+04,9.188343E+04,2.131259E+00,2.632086E+04,2.197964E+00,9.320101E+03,2.892681E+04
10:45:00,2.131259E+00,2.596045E+04,6.170536E+00,6.940721E+04,9.620986E+04,2.131259E+00,2.595980E+04,5.786386E+00,6.499834E+04,9.285004E+04,2.131259E+00,2.632086E+04,2.197964E+00,9.326248E+03,2.910377E+04
11:00:00,2.131259E+00,2.596045E+04,6.242481E+00,7.022704E+04,9.703552E+04,2.131259E+00,2.595980E+04,5.857512E+00,6.580823E+04,9.368110E+04,2.131259E+00,2.632086E+04,2.197964E+00,9.331215E+03,2.926812E+04
11:15:00,2.131259E+00,2.596045E+04,6.303832E+00,7.092622E+04,9.772769E+04,2.131259E+00,2.595980E+04,5.918311E+00,6.650059E+04,9.437767E+04,2.131259E+00,2.632086E+04,2.197964E+00,9.334829E+03,2.942217E+04
11:30:00,2.131259E+00,2.596045E+04,6.354600E+00,7.150471E+04,9.830023E+04,2.131259E+00,2.595980E+04,5.968720E+00,6.707452E+04,9.494926E+04,2.131259E+00,2.632086E+04,2.197964E+00,9.337577E+03,2.954145E+04
11:45:00,2.131259E+00,2.596045E+04,6.395156E+00,7.196668E+04,9.875910E+04,2.131259E+00,2.595980E+04,6.009152E+00,6.753465E+04,9.540661E+04,2.131259E+00,2.632086E+04,2.197964E+00,9.339854E+03,2.954736E+04
12:00:00,2.131259E+00,2.596045E+04,6.426428E+00,7.232268E+04,9.911156E+04,2.131259E+00,2.595980E+04,6.040484E+00,6.789094E+04,9.575832E+04,2.131259E+00,2.632086E+04,2.197964E+00,9.341799E+03,2.955221E+04
12:15:00,2.131259E+00,2.596045E+04,6.450694E+00,7.259851E+04,9.938351E+04,2.131259E+00,2.595980E+04,6.064932E+00,6.816847E+04,9.603022E+04,2.131259E+00,2.632086E+04,2.197964E+00,9.343395E+03,2.955587E+04
12:30:00,2.131259E+00,2.596045E+04,6.470603E+00,7.282439E+04,9.960894E+04,2.131259E+00,2.595980E+04,6.085114E+00,6.839712E+04,9.625547E+04,2.131259E+00,2.632086E+04,2.197964E+00,9.344631E+03,2.955853E+04
12:45:00,2.131259E+00,2.596045E+04,6.490321E+00,7.304766E+04,9.983947E+04,2.131259E+00,2.595980E+04,6.105018E+00,6.862219E+04,9.648652E+04,2.131259E+00,2.632086E+04,2.197964E+00,9.345547E+03,2.956049E+04
13:00:00,2.131259E+00,2.596045E+04,6.513999E+00,7.331553E+04,1.001188E+05,2.131259E+00,2.595980E+04,6.128732E+00,6.889017E+04,9.676957E+04,2.131259E+00,2.632086E+04,2.197964E+00,9.346207E+03,2.956197E+04
13:15:00,2.131259E+00,2.596045E+04,6.544283E+00,7.365833E+04,1.004704E+05,2.131259E+00,2.595980E+04,6.158828E+00,6.923055E+04,9.712765E+04,2.131259E+00,2.632086E+04,2.197964E+00,9.346690E+03,2.956308E+04
13:30:00,2.131259E+00,2.596045E+04,6.582304E+00,7.408919E+04,1.009110E+05,2.131259E+00,2.595980E+04,6.196453E+00,6.965665E+04,9.757471E+04,2.131259E+00,2.632086E+04,2.197964E+00,9.347054E+03,2.956389E+04
13:45:00,2.131259E+00,2.596045E+04,6.626723E+00,7.459322E+04,1.014256E+05,2.131259E+00,2.595980E+04,6.240357E+00,7.015458E+04,9.809743E+04,2.131259E+00,2.632086E+04,2.197964E+00,9.347320E+03,2.956440E+04
14:00:00,2.131259E+00,2.596045E+04,6.675081E+00,7.514275E+04,1.019840E+05,2.131259E+00,2.595980E+04,6.288165E+00,7.069759E+04,9.866663E+04,2.131259E+00,2.632086E+04,2.197964E+00,9.347495E+03,2.956467E+04
14:15:00,2.131259E+00,2.596045E+04,6.724592E+00,7.570621E+04,1.025517E+05,2.131259E+00,2.595980E+04,6.337160E+00,7.125495E+04,9.924722E+04,2.131259E+00,2.632086E+04,2.197964E+00,9.347585E+03,2.956470E+04
14:30:00,2.131259E+00,2.596045E+04,6.772996E+00,7.625778E+04,1.031083E+05,2.131259E+00,2.595980E+04,6.385150E+00,7.180157E+04,9.981568E+04,2.131259E+00,2.632086E+04,2.197964E+00,9.347596E+03,2.956453E+04
14:45:00,2.131259E+00,2.596045E+04,6.818359E+00,7.677543E+04,1.036317E+05,2.131259E+00,2.595980E+04,6.430192E+00,7.231535E+04,1.003519E+05,2.131259E+00,2.632086E+04,2.197964E+00,9.347540E+03,2.956418E+04
15:00:00,2.131259E+00,2.596045E+04,6.859047E+00,7.724054E+04,1.041000E+05,2.131259E+00,2.595980E+04,6.470718E+00,7.277839E+04,1.008360E+05,2.131259E+00,2.632086E+04,2.197964E+00,9.347425E+03,2.956368E+04
15:15:00,2.131259E+00,2.596045E+04,6.893590E+00,7.763634E+04,1.044933E+05,2.131259E+00,2.595980E+04,6.505254E+00,7.317389E+04,1.012464E+05,2.131259E+00,2.632086E+04,2.197964E+00,9.347258E+03,2.956303E+04
15:30:00,2.131259E+00,2.596045E+04,6.920996E+00,7.795138E+04,1.048067E+05,2.131259E+00,2.595980E+04,6.532808E+00,7.349040E+04,1.015736E+05,2.131259E+00,2.632087E+04,2.197964E+00,9.347043E+03,2.956226E+04
15:45:00,2.131259E+00,2.596045E+04,6.940555E+00,7.817745E+04,1.050319E+05,2.131259E+00,2.595980E+04,6.552699E+00,7.372003E+04,1.018129E+05,2.131259E+00,2.632087E+04,2.197964E+00,9.346787E+03,2.956139E+04
16:00:00,2.131259E+00,2.596045E+04,6.951813E+00,7.830932E+04,1.051602E+05,2.131259E+00,2.595980E+04,6.564419E+00,7.385693E+04,1.019560E+05,2.131259E+00,2.632087E+04,2.197964E+00,9.346494E+03,2.956041E+04
16:15:00,2.131259E+00,2.596045E+04,6.954242E+00,7.834087E+04,1.051812E+05,2.131259E+00,2.595980E+04,6.567470E+00,7.389533E+04,1.019922E+05,2.131259E+00,2.632087E+04,2.197964E+00,9.346168E+03,2.955934E+04
16:30:00,2.131259E+00,2.596045E+04,6.948832E+00,7.828350E+04,1.051182E+05,2.131259E+00,2.595980E+04,6.562786E+00,7.384598E+04,1.019430E+05,2.131259E+00,2.632087E+04,2.197964E+00,9.345811E+03,2.955819E+04
16:45:00,2.131259E+00,2.596045E+04,6.936168E+00,7.814373E+04,1.049744E+05,2.131259E+00,2.595980E+04,6.550925E+00,7.371511E+04,1.018114E+05,2.131259E+00,2.632087E+04,2.197964E+00,9.345428E+03,2.955696E+04
17:00:00,2.131259E+00,2.596045E+04,6.916228E+00,7.792114E+04,1.047418E+05,2.131259E+00,2.595980E+04,6.531864E+00,7.350228E+04,1.015893E+05,2.131259E+00,2.632087E+04,2.197964E+00,9.345020E+03,2.955568E+04
17:15:00,2.131259E+00,2.596045E+04,6.889788E+00,7.762434E+04,1.044319E+05,2.131259E+00,2.595980E+04,6.506337E+00,7.321564E+04,1.012873E+05,2.131259E+00,2.632087E+04,2.197964E+00,9.344591E+03,2.955433E+04
17:30:00,2.131259E+00,2.596045E+04,6.854156E+00,7.722279E+04,1.040107E+05,2.131259E+00,2.595980E+04,6.471758E+00,7.282584E+04,1.008704E+05,2.131259E+00,2.632087E+04,2.197964E+00,9.344142E+03,2.955293E+04
17:45:00,2.131259E+00,2.596045E+04,6.808156E+00,7.670320E+04,1.034715E+05,2.131259E+00,2.595980E+04,6.426962E+00,7.231969E+04,1.003327E+05,2.131259E+00,2.632087E+04,2.197964E+00,9.343675E+03,2.955148E+04
18:00:00,2.131259E+00,2.596045E+04,6.750141E+00,7.604686E+04,1.027908E+05,2.131259E+00,2.595980E+04,6.370339E+00,7.167893E+04,9.965095E+04,2.131259E+00,2.632087E+04,2.197964E+00,9.343191E+03,2.954999E+04
18:15:00,2.131259E+00,2.596045E+04,6.676439E+00,7.521220E+04,1.019158E+05,2.131259E+00,2.595980E+04,6.298362E+00,7.086359E+04,9.877216E+04,2.131259E+00,2.632087E+04,2.197964E+00,9.342693E+03,2.954845E+04
18:30:00,2.131259E+00,2.596045E+04,6.583337E+00,7.415692E+04,1.008087E+05,2.131259E+00,2.595980E+04,6.207429E+00,6.983266E+04,9.765495E+04,2.131259E+00,2.632087E+04,2.197964E+00,9.342181E+03,2.954688E+04
18:45:00,2.131259E+00,2.596045E+04,6.459866E+00,7.275693E+04,9.932525E+04,2.131259E+00,2.595980E+04,6.087005E+00,6.846694E+04,9.615891E+04,2.131259E+00,2.632087E+04,2.197964E+00,9.341657E+03,2.954528E+04
19:00:00,2.131259E+00,2.596045E+04,6.300293E+00,7.094697E+04,9.742145E+04,2.131259E+00,2.595980E+04,5.931836E+00,6.670656E+04,9.424394E+04,2.131259E+00,2.632087E+04,2.197964E+00,9.341121E+03,2.954364E+04
19:15:00,2.131259E+00,2.596045E+04,6.132112E+00,6.903640E+04,9.552227E+04,2.131259E+00,2.595980E+04,5.768034E+00,6.484533E+04,9.232780E+04,2.131259E+00,2.632087E+04,2.197964E+00,9.340575E+03,2.954198E+04
19:30:00,2.131259E+00,2.596045E+04,5.970913E+00,6.720293E+04,9.368792E+04,2.131259E+00,2.595980E+04,5.610933E+00,6.305796E+04,9.049222E+04,2.131259E+00,2.632087E+04,2.197964E+00,9.340019E+03,2.954028E+04
19:45:00,2.131259E+00,2.596045E+04,5.833914E+00,6.564228E+04,9.208627E+04,2.131259E+00,2.595980E+04,5.477258E+00,6.153465E+04,8.889436E+04,2.131259E+00,2.632087E+04,2.197964E+00,9.339454E+03,2.953857E+04
20:00:00,2.131259E+00,2.596045E+04,5.733165E+00,6.449145E+04,9.092120E+04,2.131259E+00,2.595980E+04,5.378486E+00,6.040593E+04,8.772295E+04,2.131259E+00,2.632087E+04,2.197964E+00,9.338881E+03,2.953683E+04
20:15:00,2.131259E+00,2.596045E+04,5.650000E+00,6.354112E+04,8.995412E+04,2.131259E+00,2.595980E+04,5.297072E+00,5.947513E+04,8.674780E+04,2.131259E+00,2.632087E+04,2.197964E+00,9.338301E+03,2.953507E+04
20:30:00,2.131259E+00,2.596045E+04,5.577804E+00,6.271603E+04,8.911209E+04,2.131259E+00,2.595980E+04,5.226472E+00,5.866778E+04,8.589840E+04,2.131259E+00,2.632087E+04,2.197964E+00,9.337713E+03,2.953329E+04
20:45:00,2.131259E+00,2.596045E+04,5.514149E+00,6.198812E+04,8.837116E+04,2.131259E+00,2.595980E+04,5.164297E+00,5.795633E+04,8.515083E+04,2.131259E+00,2.632087E+04,2.197964E+00,9.337119E+03,2.953149E+04
21:00:00,2.131259E+00,2.596045E+04,5.457372E+00,6.133863E+04,8.771201E+04,2.131259E+00,2.595980E+04,5.108927E+00,5.732248E+04,8.448552E+04,2.131259E+00,2.632087E+04,2.197964E+00,9.336519E+03,2.952968E+04
21:15:00,2.131259E+00,2.595434E+04,4.892272E+00,5.496781E+04,7.637082E+04,2.131259E+00,2.595551E+04,4.538341E+00,5.088616E+04,7.535701E+04,2.131259E+00,2.632087E+04,2.197964E+00,9.335914E+03,2.952785E+04
21:30:00,2.131259E+00,2.595429E+04,4.311598E+00,4.842482E+04,6.327656E+04,2.131259E+00,2.595523E+04,3.951240E+00,4.426961E+04,6.296022E+04,2.131259E+00,2.632080E+04,2.197964E+00,9.297340E+03,2.908640E+04
21:45:00,2.131259E+00,2.595412E+04,3.719498E+00,4.175192E+04,5.287746E+04,2.131259E+00,2.595512E+04,3.354384E+00,3.754537E+04,5.060870E+04,2.131259E+00,2.632077E+04,2.197964E+00,9.218145E+03,2.855014E+04
22:00:00,2.131259E+00,2.595400E+04,3.163628E+00,3.548825E+04,4.267586E+04,2.131259E+00,2.595506E+04,2.989193E+00,3.343370E+04,4.333391E+04,2.131259E+00,2.632081E+04,2.197964E+00,9.117079E+03,2.810630E+04
22:15:00,2.131259E+00,2.596000E+04,3.113150E+00,3.492042E+04,4.075709E+04,2.131259E+00,2.595934E+04,2.940785E+00,3.289246E+04,4.159808E+04,2.131259E+00,2.632090E+04,2.197964E+00,9.009783E+03,2.776170E+04
22:30:00,2.131259E+00,2.595996E+04,3.071339E+00,3.444905E+04,3.966663E+04,2.131259E+00,2.595965E+04,2.903615E+00,3.247565E+04,4.060514E+04,2.131259E+00,2.632110E+04,2.197964E+00,8.939412E+03,2.751538E+04
22:45:00,2.131259E+00,2.596004E+04,3.036146E+00,3.405354E+04,3.897232E+04,2.131259E+00,2.595981E+04,2.871996E+00,3.212068E+04,3.997578E+04,2.131259E+00,2.632129E+04,2.197964E+00,8.907891E+03,2.733761E+04
23:00:00,2.131259E+00,2.596010E+04,3.005289E+00,3.370671E+04,3.844354E+04,2.131259E+00,2.595994E+04,2.844285E+00,3.180916E+04,3.952102E+04,2.131259E+00,2.632142E+04,2.197964E+00,8.895061E+03,2.719346E+04
23:15:00,2.131259E+00,2.596017E+04,2.977732E+00,3.339654E+04,3.800163E+04,2.131259E+00,2.596005E+04,2.820739E+00,3.154415E+04,3.917904E+04,2.131259E+00,2.632150E+04,2.197964E+00,8.885023E+03,2.706167E+04
23:30:00,2.131259E+00,2.596023E+04,2.953486E+00,3.312340E+04,3.763372E+04,2.131259E+00,2.596013E+04,2.801506E+00,3.132752E+04,3.893154E+04,2.131259E+00,2.632155E+04,2.197964E+00,8.873077E+03,2.693675E+04
23:45:00,2.131259E+00,2.596029E+04,2.931973E+00,3.288093E+04,3.732908E+04,2.131259E+00,2.596020E+04,2.783744E+00,3.112736E+04,3.873008E+04,2.131259E+00,2.632159E+04,2.197964E+00,8.860468E+03,2.681926E+04
24:00:00,2.131259E+00,2.596033E+04,2.911860E+00,3.265421E+04,3.706563E+04,2.131259E+00,2.596025E+04,2.767135E+00,3.094015E+04,3.856268E+04,2.131259E+00,2.632161E+04,2.197964E+00,8.848893E+03,2.671005E+04
Coinc Peak   ,2.131259E+00,6.954242E+00,2.632166E+04,7.834087E+04
NonCoinc Peak,2.131259E+00,7.071893E+00,2.632166E+04,7.834087E+04
