Time,ZONE PRIMARYSCHOOL CAFETERIA  - STORY GROUND::Des Heat Load [W],ZONE PRIMARYSCHOOL CAFETERIA  - STORY GROUND:HONOLULU INTL ARPT ANN CLG .4% CONDNS DB=>MWB 1:Des Sens Cool Load [W],ZONE PRIMARYSCHOOL CAFETERIA  - STORY GROUND::Des Heat Mass Flow [kg/s],ZONE PRIMARYSCHOOL CAFETERIA  - STORY GROUND:HONOLULU INTL ARPT ANN CLG .4% CONDNS DB=>MWB 1:Des Cool Mass Flow [kg/s],ZONE PRIMARYSCHOOL CAFETERIA  - STORY GROUND::Des Latent Heat Load [W],ZONE PRIMARYSCHOOL CAFETERIA  - STORY GROUND::Des Latent Cool Load [W],ZONE PRIMARYSCHOOL CAFETERIA  - STORY GROUND::Des Latent Heat Mass Flow [kg/s],ZONE PRIMARYSCHOOL CAFETERIA  - STORY GROUND::Des Latent Cool Mass Flow [kg/s],ZONE PRIMARYSCHOOL CAFETERIA  - STORY GROUND::Des Heat Load No DOAS [W],ZONE PRIMARYSCHOOL CAFETERIA  - STORY GROUND::Des Sens Cool Load No DOAS [W],ZONE PRIMARYSCHOOL CAFETERIA  - STORY GROUND::Des Latent Heat Load No DOAS [W],ZONE PRIMARYSCHOOL CAFETERIA  - STORY GROUND::Des Latent Cool Load No DOAS [W],ZONE PRIMARYSCHOOL CAFETERIA  - STORY GROUND::Heating Zone Temperature [C],ZONE PRIMARYSCHOOL CAFETERIA  - STORY GROUND::Heating Zone Relative Humidity [%],ZONE PRIMARYSCHOOL CAFETERIA  - STORY GROUND:HONOLULU INTL ARPT ANN CLG .4% CONDNS DB=>MWB 1:Cooling Zone Temperature [C],ZONE PRIMARYSCHOOL CAFETERIA  - STORY GROUND:HONOLULU INTL ARPT ANN CLG .4% CONDNS DB=>MWB 1:Cooling Zone Relative Humidity [%],ZONE PRIMARYSCHOOL CLASSROOM A  - STORY GROUND::Des Heat Load [W],ZONE PRIMARYSCHOOL CLASSROOM A  - STORY GROUND:HONOLULU INTL ARPT ANN CLG .4% CONDNS DB=>MWB 1:Des Sens Cool Load [W],ZONE PRIMARYSCHOOL CLASSROOM A  - STORY GROUND::Des Heat Mass Flow [kg/s],ZONE PRIMARYSCHOOL CLASSROOM A  - STORY GROUND:HONOLULU INTL ARPT ANN CLG .4% CONDNS DB=>MWB 1:Des Cool Mass Flow [kg/s],ZONE PRIMARYSCHOOL CLASSROOM A  - STORY GROUND::Des Latent Heat Load [W],ZONE PRIMARYSCHOOL CLASSROOM A  - STORY GROUND::Des Latent Cool Load [W],ZONE PRIMARYSCHOOL CLASSROOM A  - STORY GROUND::Des Latent Heat Mass Flow [kg/s],ZONE PRIMARYSCHOOL CLASSROOM A  - STORY GROUND::Des Latent Cool Mass Flow [kg/s],ZONE PRIMARYSCHOOL CLASSROOM A  - STORY GROUND::Des Heat Load No DOAS [W],ZONE PRIMARYSCHOOL CLASSROOM A  - STORY GROUND::Des Sens Cool Load No DOAS [W],ZONE PRIMARYSCHOOL CLASSROOM A  - STORY GROUND::Des Latent Heat Load No DOAS [W],ZONE PRIMARYSCHOOL CLASSROOM A  - STORY GROUND::Des Latent Cool Load No DOAS [W],ZONE PRIMARYSCHOOL CLASSROOM A  - STORY GROUND::Heating Zone Temperature [C],ZONE PRIMARYSCHOOL CLASSROOM A  - STORY GROUND::Heating Zone Relative Humidity [%],ZONE PRIMARYSCHOOL CLASSROOM A  - STORY GROUND:HONOLULU INTL ARPT ANN CLG .4% CONDNS DB=>MWB 1:Cooling Zone Temperature [C],ZONE PRIMARYSCHOOL CLASSROOM A  - STORY GROUND:HONOLULU INTL ARPT ANN CLG .4% CONDNS DB=>MWB 1:Cooling Zone Relative Humidity [%],ZONE PRIMARYSCHOOL CLASSROOM C  - STORY GROUND::Des Heat Load [W],ZONE PRIMARYSCHOOL CLASSROOM C  - STORY GROUND:HONOLULU INTL ARPT ANN CLG .4% CONDNS DB=>MWB 1:Des Sens Cool Load [W],ZONE PRIMARYSCHOOL CLASSROOM C  - STORY GROUND::Des Heat Mass Flow [kg/s],ZONE PRIMARYSCHOOL CLASSROOM C  - STORY GROUND:HONOLULU INTL ARPT ANN CLG .4% CONDNS DB=>MWB 1:Des Cool Mass Flow [kg/s],ZONE PRIMARYSCHOOL CLASSROOM C  - STORY GROUND::Des Latent Heat Load [W],ZONE PRIMARYSCHOOL CLASSROOM C  - STORY GROUND::Des Latent Cool Load [W],ZONE PRIMARYSCHOOL CLASSROOM C  - STORY GROUND::Des Latent Heat Mass Flow [kg/s],ZONE PRIMARYSCHOOL CLASSROOM C  - STORY GROUND::Des Latent Cool Mass Flow [kg/s],ZONE PRIMARYSCHOOL CLASSROOM C  - STORY GROUND::Des Heat Load No DOAS [W],ZONE PRIMARYSCHOOL CLASSROOM C  - STORY GROUND::Des Sens Cool Load No DOAS [W],ZONE PRIMARYSCHOOL CLASSROOM C  - STORY GROUND::Des Latent Heat Load No DOAS [W],ZONE PRIMARYSCHOOL CLASSROOM C  - STORY GROUND::Des Latent Cool Load No DOAS [W],ZONE PRIMARYSCHOOL CLASSROOM C  - STORY GROUND::Heating Zone Temperature [C],ZONE PRIMARYSCHOOL CLASSROOM C  - STORY GROUND::Heating Zone Relative Humidity [%],ZONE PRIMARYSCHOOL CLASSROOM C  - STORY GROUND:HONOLULU INTL ARPT ANN CLG .4% CONDNS DB=>MWB 1:Cooling Zone Temperature [C],ZONE PRIMARYSCHOOL CLASSROOM C  - STORY GROUND:HONOLULU INTL ARPT ANN CLG .4% CONDNS DB=>MWB 1:Cooling Zone Relative Humidity [%],ZONE PRIMARYSCHOOL COMPUTERROOM  - STORY GROUND::Des Heat Load [W],ZONE PRIMARYSCHOOL COMPUTERROOM  - STORY GROUND:HONOLULU INTL ARPT ANN CLG .4% CONDNS DB=>MWB 1:Des Sens Cool Load [W],ZONE PRIMARYSCHOOL COMPUTERROOM  - STORY GROUND::Des Heat Mass Flow [kg/s],ZONE PRIMARYSCHOOL COMPUTERROOM  - STORY GROUND:HONOLULU INTL ARPT ANN CLG .4% CONDNS DB=>MWB 1:Des Cool Mass Flow [kg/s],ZONE PRIMARYSCHOOL COMPUTERROOM  - STORY GROUND::Des Latent Heat Load [W],ZONE PRIMARYSCHOOL COMPUTERROOM  - STORY GROUND::Des Latent Cool Load [W],ZONE PRIMARYSCHOOL COMPUTERROOM  - STORY GROUND::Des Latent Heat Mass Flow [kg/s],ZONE PRIMARYSCHOOL COMPUTERROOM  - STORY GROUND::Des Latent Cool Mass Flow [kg/s],ZONE PRIMARYSCHOOL COMPUTERROOM  - STORY GROUND::Des Heat Load No DOAS [W],ZONE PRIMARYSCHOOL COMPUTERROOM  - STORY GROUND::Des Sens Cool Load No DOAS [W],ZONE PRIMARYSCHOOL COMPUTERROOM  - STORY GROUND::Des Latent Heat Load No DOAS [W],ZONE PRIMARYSCHOOL COMPUTERROOM  - STORY GROUND::Des Latent Cool Load No DOAS [W],ZONE PRIMARYSCHOOL COMPUTERROOM  - STORY GROUND::Heating Zone Temperature [C],ZONE PRIMARYSCHOOL COMPUTERROOM  - STORY GROUND::Heating Zone Relative Humidity [%],ZONE PRIMARYSCHOOL COMPUTERROOM  - STORY GROUND:HONOLULU INTL ARPT ANN CLG .4% CONDNS DB=>MWB 1:Cooling Zone Temperature [C],ZONE PRIMARYSCHOOL COMPUTERROOM  - STORY GROUND:HONOLULU INTL ARPT ANN CLG .4% CONDNS DB=>MWB 1:Cooling Zone Relative Humidity [%],ZONE PRIMARYSCHOOL CORRIDOR B  - STORY GROUND::Des Heat Load [W],ZONE PRIMARYSCHOOL CORRIDOR B  - STORY GROUND:HONOLULU INTL ARPT ANN CLG .4% CONDNS DB=>MWB 1:Des Sens Cool Load [W],ZONE PRIMARYSCHOOL CORRIDOR B  - STORY GROUND::Des Heat Mass Flow [kg/s],ZONE PRIMARYSCHOOL CORRIDOR B  - STORY GROUND:HONOLULU INTL ARPT ANN CLG .4% CONDNS DB=>MWB 1:Des Cool Mass Flow [kg/s],ZONE PRIMARYSCHOOL CORRIDOR B  - STORY GROUND::Des Latent Heat Load [W],ZONE PRIMARYSCHOOL CORRIDOR B  - STORY GROUND::Des Latent Cool Load [W],ZONE PRIMARYSCHOOL CORRIDOR B  - STORY GROUND::Des Latent Heat Mass Flow [kg/s],ZONE PRIMARYSCHOOL CORRIDOR B  - STORY GROUND::Des Latent Cool Mass Flow [kg/s],ZONE PRIMARYSCHOOL CORRIDOR B  - STORY GROUND::Des Heat Load No DOAS [W],ZONE PRIMARYSCHOOL CORRIDOR B  - STORY GROUND::Des Sens Cool Load No DOAS [W],ZONE PRIMARYSCHOOL CORRIDOR B  - STORY GROUND::Des Latent Heat Load No DOAS [W],ZONE PRIMARYSCHOOL CORRIDOR B  - STORY GROUND::Des Latent Cool Load No DOAS [W],ZONE PRIMARYSCHOOL CORRIDOR B  - STORY GROUND::Heating Zone Temperature [C],ZONE PRIMARYSCHOOL CORRIDOR B  - STORY GROUND::Heating Zone Relative Humidity [%],ZONE PRIMARYSCHOOL CORRIDOR B  - STORY GROUND:HONOLULU INTL ARPT ANN CLG .4% CONDNS DB=>MWB 1:Cooling Zone Temperature [C],ZONE PRIMARYSCHOOL CORRIDOR B  - STORY GROUND:HONOLULU INTL ARPT ANN CLG .4% CONDNS DB=>MWB 1:Cooling Zone Relative Humidity [%],ZONE PRIMARYSCHOOL GYM  - STORY GROUND::Des Heat Load [W],ZONE PRIMARYSCHOOL GYM  - STORY GROUND:HONOLULU INTL ARPT ANN CLG .4% CONDNS DB=>MWB 1:Des Sens Cool Load [W],ZONE PRIMARYSCHOOL GYM  - STORY GROUND::Des Heat Mass Flow [kg/s],ZONE PRIMARYSCHOOL GYM  - STORY GROUND:HONOLULU INTL ARPT ANN CLG .4% CONDNS DB=>MWB 1:Des Cool Mass Flow [kg/s],ZONE PRIMARYSCHOOL GYM  - STORY GROUND::Des Latent Heat Load [W],ZONE PRIMARYSCHOOL GYM  - STORY GROUND::Des Latent Cool Load [W],ZONE PRIMARYSCHOOL GYM  - STORY GROUND::Des Latent Heat Mass Flow [kg/s],ZONE PRIMARYSCHOOL GYM  - STORY GROUND::Des Latent Cool Mass Flow [kg/s],ZONE PRIMARYSCHOOL GYM  - STORY GROUND::Des Heat Load No DOAS [W],ZONE PRIMARYSCHOOL GYM  - STORY GROUND::Des Sens Cool Load No DOAS [W],ZONE PRIMARYSCHOOL GYM  - STORY GROUND::Des Latent Heat Load No DOAS [W],ZONE PRIMARYSCHOOL GYM  - STORY GROUND::Des Latent Cool Load No DOAS [W],ZONE PRIMARYSCHOOL GYM  - STORY GROUND::Heating Zone Temperature [C],ZONE PRIMARYSCHOOL GYM  - STORY GROUND::Heating Zone Relative Humidity [%],ZONE PRIMARYSCHOOL GYM  - STORY GROUND:HONOLULU INTL ARPT ANN CLG .4% CONDNS DB=>MWB 1:Cooling Zone Temperature [C],ZONE PRIMARYSCHOOL GYM  - STORY GROUND:HONOLULU INTL ARPT ANN CLG .4% CONDNS DB=>MWB 1:Cooling Zone Relative Humidity [%],ZONE PRIMARYSCHOOL KITCHEN  - STORY GROUND:HONOLULU INTL ARPT ANN HTG 99.6% CONDNS DB 1:Des Heat Load [W],ZONE PRIMARYSCHOOL KITCHEN  - STORY GROUND:HONOLULU INTL ARPT ANN CLG .4% CONDNS DB=>MWB 1:Des Sens Cool Load [W],ZONE PRIMARYSCHOOL KITCHEN  - STORY GROUND:HONOLULU INTL ARPT ANN HTG 99.6% CONDNS DB 1:Des Heat Mass Flow [kg/s],ZONE PRIMARYSCHOOL KITCHEN  - STORY GROUND:HONOLULU INTL ARPT ANN CLG .4% CONDNS DB=>MWB 1:Des Cool Mass Flow [kg/s],ZONE PRIMARYSCHOOL KITCHEN  - STORY GROUND::Des Latent Heat Load [W],ZONE PRIMARYSCHOOL KITCHEN  - STORY GROUND::Des Latent Cool Load [W],ZONE PRIMARYSCHOOL KITCHEN  - STORY GROUND::Des Latent Heat Mass Flow [kg/s],ZONE PRIMARYSCHOOL KITCHEN  - STORY GROUND::Des Latent Cool Mass Flow [kg/s],ZONE PRIMARYSCHOOL KITCHEN  - STORY GROUND::Des Heat Load No DOAS [W],ZONE PRIMARYSCHOOL KITCHEN  - STORY GROUND::Des Sens Cool Load No DOAS [W],ZONE PRIMARYSCHOOL KITCHEN  - STORY GROUND::Des Latent Heat Load No DOAS [W],ZONE PRIMARYSCHOOL KITCHEN  - STORY GROUND::Des Latent Cool Load No DOAS [W],ZONE PRIMARYSCHOOL KITCHEN  - STORY GROUND:HONOLULU INTL ARPT ANN HTG 99.6% CONDNS DB 1:Heating Zone Temperature [C],ZONE PRIMARYSCHOOL KITCHEN  - STORY GROUND:HONOLULU INTL ARPT ANN HTG 99.6% CONDNS DB 1:Heating Zone Relative Humidity [%],ZONE PRIMARYSCHOOL KITCHEN  - STORY GROUND:HONOLULU INTL ARPT ANN CLG .4% CONDNS DB=>MWB 1:Cooling Zone Temperature [C],ZONE PRIMARYSCHOOL KITCHEN  - STORY GROUND:HONOLULU INTL ARPT ANN CLG .4% CONDNS DB=>MWB 1:Cooling Zone Relative Humidity [%],ZONE PRIMARYSCHOOL LIBRARY  - STORY GROUND::Des Heat Load [W],ZONE PRIMARYSCHOOL LIBRARY  - STORY GROUND:HONOLULU INTL ARPT ANN CLG .4% CONDNS DB=>MWB 1:Des Sens Cool Load [W],ZONE PRIMARYSCHOOL LIBRARY  - STORY GROUND::Des Heat Mass Flow [kg/s],ZONE PRIMARYSCHOOL LIBRARY  - STORY GROUND:HONOLULU INTL ARPT ANN CLG .4% CONDNS DB=>MWB 1:Des Cool Mass Flow [kg/s],ZONE PRIMARYSCHOOL LIBRARY  - STORY GROUND::Des Latent Heat Load [W],ZONE PRIMARYSCHOOL LIBRARY  - STORY GROUND::Des Latent Cool Load [W],ZONE PRIMARYSCHOOL LIBRARY  - STORY GROUND::Des Latent Heat Mass Flow [kg/s],ZONE PRIMARYSCHOOL LIBRARY  - STORY GROUND::Des Latent Cool Mass Flow [kg/s],ZONE PRIMARYSCHOOL LIBRARY  - STORY GROUND::Des Heat Load No DOAS [W],ZONE PRIMARYSCHOOL LIBRARY  - STORY GROUND::Des Sens Cool Load No DOAS [W],ZONE PRIMARYSCHOOL LIBRARY  - STORY GROUND::Des Latent Heat Load No DOAS [W],ZONE PRIMARYSCHOOL LIBRARY  - STORY GROUND::Des Latent Cool Load No DOAS [W],ZONE PRIMARYSCHOOL LIBRARY  - STORY GROUND::Heating Zone Temperature [C],ZONE PRIMARYSCHOOL LIBRARY  - STORY GROUND::Heating Zone Relative Humidity [%],ZONE PRIMARYSCHOOL LIBRARY  - STORY GROUND:HONOLULU INTL ARPT ANN CLG .4% CONDNS DB=>MWB 1:Cooling Zone Temperature [C],ZONE PRIMARYSCHOOL LIBRARY  - STORY GROUND:HONOLULU INTL ARPT ANN CLG .4% CONDNS DB=>MWB 1:Cooling Zone Relative Humidity [%],ZONE PRIMARYSCHOOL LIBRARY  - STORY GROUND 1::Des Heat Load [W],ZONE PRIMARYSCHOOL LIBRARY  - STORY GROUND 1:HONOLULU INTL ARPT ANN CLG .4% CONDNS DB=>MWB 1:Des Sens Cool Load [W],ZONE PRIMARYSCHOOL LIBRARY  - STORY GROUND 1::Des Heat Mass Flow [kg/s],ZONE PRIMARYSCHOOL LIBRARY  - STORY GROUND 1:HONOLULU INTL ARPT ANN CLG .4% CONDNS DB=>MWB 1:Des Cool Mass Flow [kg/s],ZONE PRIMARYSCHOOL LIBRARY  - STORY GROUND 1::Des Latent Heat Load [W],ZONE PRIMARYSCHOOL LIBRARY  - STORY GROUND 1::Des Latent Cool Load [W],ZONE PRIMARYSCHOOL LIBRARY  - STORY GROUND 1::Des Latent Heat Mass Flow [kg/s],ZONE PRIMARYSCHOOL LIBRARY  - STORY GROUND 1::Des Latent Cool Mass Flow [kg/s],ZONE PRIMARYSCHOOL LIBRARY  - STORY GROUND 1::Des Heat Load No DOAS [W],ZONE PRIMARYSCHOOL LIBRARY  - STORY GROUND 1::Des Sens Cool Load No DOAS [W],ZONE PRIMARYSCHOOL LIBRARY  - STORY GROUND 1::Des Latent Heat Load No DOAS [W],ZONE PRIMARYSCHOOL LIBRARY  - STORY GROUND 1::Des Latent Cool Load No DOAS [W],ZONE PRIMARYSCHOOL LIBRARY  - STORY GROUND 1::Heating Zone Temperature [C],ZONE PRIMARYSCHOOL LIBRARY  - STORY GROUND 1::Heating Zone Relative Humidity [%],ZONE PRIMARYSCHOOL LIBRARY  - STORY GROUND 1:HONOLULU INTL ARPT ANN CLG .4% CONDNS DB=>MWB 1:Cooling Zone Temperature [C],ZONE PRIMARYSCHOOL LIBRARY  - STORY GROUND 1:HONOLULU INTL ARPT ANN CLG .4% CONDNS DB=>MWB 1:Cooling Zone Relative Humidity [%],ZONE PRIMARYSCHOOL LOBBY  - STORY GROUND::Des Heat Load [W],ZONE PRIMARYSCHOOL LOBBY  - STORY GROUND:HONOLULU INTL ARPT ANN CLG .4% CONDNS DB=>MWB 1:Des Sens Cool Load [W],ZONE PRIMARYSCHOOL LOBBY  - STORY GROUND::Des Heat Mass Flow [kg/s],ZONE PRIMARYSCHOOL LOBBY  - STORY GROUND:HONOLULU INTL ARPT ANN CLG .4% CONDNS DB=>MWB 1:Des Cool Mass Flow [kg/s],ZONE PRIMARYSCHOOL LOBBY  - STORY GROUND::Des Latent Heat Load [W],ZONE PRIMARYSCHOOL LOBBY  - STORY GROUND::Des Latent Cool Load [W],ZONE PRIMARYSCHOOL LOBBY  - STORY GROUND::Des Latent Heat Mass Flow [kg/s],ZONE PRIMARYSCHOOL LOBBY  - STORY GROUND::Des Latent Cool Mass Flow [kg/s],ZONE PRIMARYSCHOOL LOBBY  - STORY GROUND::Des Heat Load No DOAS [W],ZONE PRIMARYSCHOOL LOBBY  - STORY GROUND::Des Sens Cool Load No DOAS [W],ZONE PRIMARYSCHOOL LOBBY  - STORY GROUND::Des Latent Heat Load No DOAS [W],ZONE PRIMARYSCHOOL LOBBY  - STORY GROUND::Des Latent Cool Load No DOAS [W],ZONE PRIMARYSCHOOL LOBBY  - STORY GROUND::Heating Zone Temperature [C],ZONE PRIMARYSCHOOL LOBBY  - STORY GROUND::Heating Zone Relative Humidity [%],ZONE PRIMARYSCHOOL LOBBY  - STORY GROUND:HONOLULU INTL ARPT ANN CLG .4% CONDNS DB=>MWB 1:Cooling Zone Temperature [C],ZONE PRIMARYSCHOOL LOBBY  - STORY GROUND:HONOLULU INTL ARPT ANN CLG .4% CONDNS DB=>MWB 1:Cooling Zone Relative Humidity [%],ZONE PRIMARYSCHOOL MECHANICAL  - STORY GROUND::Des Heat Load [W],ZONE PRIMARYSCHOOL MECHANICAL  - STORY GROUND:HONOLULU INTL ARPT ANN CLG .4% CONDNS DB=>MWB 1:Des Sens Cool Load [W],ZONE PRIMARYSCHOOL MECHANICAL  - STORY GROUND::Des Heat Mass Flow [kg/s],ZONE PRIMARYSCHOOL MECHANICAL  - STORY GROUND:HONOLULU INTL ARPT ANN CLG .4% CONDNS DB=>MWB 1:Des Cool Mass Flow [kg/s],ZONE PRIMARYSCHOOL MECHANICAL  - STORY GROUND::Des Latent Heat Load [W],ZONE PRIMARYSCHOOL MECHANICAL  - STORY GROUND::Des Latent Cool Load [W],ZONE PRIMARYSCHOOL MECHANICAL  - STORY GROUND::Des Latent Heat Mass Flow [kg/s],ZONE PRIMARYSCHOOL MECHANICAL  - STORY GROUND::Des Latent Cool Mass Flow [kg/s],ZONE PRIMARYSCHOOL MECHANICAL  - STORY GROUND::Des Heat Load No DOAS [W],ZONE PRIMARYSCHOOL MECHANICAL  - STORY GROUND::Des Sens Cool Load No DOAS [W],ZONE PRIMARYSCHOOL MECHANICAL  - STORY GROUND::Des Latent Heat Load No DOAS [W],ZONE PRIMARYSCHOOL MECHANICAL  - STORY GROUND::Des Latent Cool Load No DOAS [W],ZONE PRIMARYSCHOOL MECHANICAL  - STORY GROUND::Heating Zone Temperature [C],ZONE PRIMARYSCHOOL MECHANICAL  - STORY GROUND::Heating Zone Relative Humidity [%],ZONE PRIMARYSCHOOL MECHANICAL  - STORY GROUND:HONOLULU INTL ARPT ANN CLG .4% CONDNS DB=>MWB 1:Cooling Zone Temperature [C],ZONE PRIMARYSCHOOL MECHANICAL  - STORY GROUND:HONOLULU INTL ARPT ANN CLG .4% CONDNS DB=>MWB 1:Cooling Zone Relative Humidity [%],ZONE PRIMARYSCHOOL OFFICE  - STORY GROUND::Des Heat Load [W],ZONE PRIMARYSCHOOL OFFICE  - STORY GROUND:HONOLULU INTL ARPT ANN CLG .4% CONDNS DB=>MWB 1:Des Sens Cool Load [W],ZONE PRIMARYSCHOOL OFFICE  - STORY GROUND::Des Heat Mass Flow [kg/s],ZONE PRIMARYSCHOOL OFFICE  - STORY GROUND:HONOLULU INTL ARPT ANN CLG .4% CONDNS DB=>MWB 1:Des Cool Mass Flow [kg/s],ZONE PRIMARYSCHOOL OFFICE  - STORY GROUND::Des Latent Heat Load [W],ZONE PRIMARYSCHOOL OFFICE  - STORY GROUND::Des Latent Cool Load [W],ZONE PRIMARYSCHOOL OFFICE  - STORY GROUND::Des Latent Heat Mass Flow [kg/s],ZONE PRIMARYSCHOOL OFFICE  - STORY GROUND::Des Latent Cool Mass Flow [kg/s],ZONE PRIMARYSCHOOL OFFICE  - STORY GROUND::Des Heat Load No DOAS [W],ZONE PRIMARYSCHOOL OFFICE  - STORY GROUND::Des Sens Cool Load No DOAS [W],ZONE PRIMARYSCHOOL OFFICE  - STORY GROUND::Des Latent Heat Load No DOAS [W],ZONE PRIMARYSCHOOL OFFICE  - STORY GROUND::Des Latent Cool Load No DOAS [W],ZONE PRIMARYSCHOOL OFFICE  - STORY GROUND::Heating Zone Temperature [C],ZONE PRIMARYSCHOOL OFFICE  - STORY GROUND::Heating Zone Relative Humidity [%],ZONE PRIMARYSCHOOL OFFICE  - STORY GROUND:HONOLULU INTL ARPT ANN CLG .4% CONDNS DB=>MWB 1:Cooling Zone Temperature [C],ZONE PRIMARYSCHOOL OFFICE  - STORY GROUND:HONOLULU INTL ARPT ANN CLG .4% CONDNS DB=>MWB 1:Cooling Zone Relative Humidity [%],ZONE PRIMARYSCHOOL RESTROOM  - STORY GROUND::Des Heat Load [W],ZONE PRIMARYSCHOOL RESTROOM  - STORY GROUND:HONOLULU INTL ARPT ANN CLG .4% CONDNS DB=>MWB 1:Des Sens Cool Load [W],ZONE PRIMARYSCHOOL RESTROOM  - STORY GROUND::Des Heat Mass Flow [kg/s],ZONE PRIMARYSCHOOL RESTROOM  - STORY GROUND:HONOLULU INTL ARPT ANN CLG .4% CONDNS DB=>MWB 1:Des Cool Mass Flow [kg/s],ZONE PRIMARYSCHOOL RESTROOM  - STORY GROUND::Des Latent Heat Load [W],ZONE PRIMARYSCHOOL RESTROOM  - STORY GROUND::Des Latent Cool Load [W],ZONE PRIMARYSCHOOL RESTROOM  - STORY GROUND::Des Latent Heat Mass Flow [kg/s],ZONE PRIMARYSCHOOL RESTROOM  - STORY GROUND::Des Latent Cool Mass Flow [kg/s],ZONE PRIMARYSCHOOL RESTROOM  - STORY GROUND::Des Heat Load No DOAS [W],ZONE PRIMARYSCHOOL RESTROOM  - STORY GROUND::Des Sens Cool Load No DOAS [W],ZONE PRIMARYSCHOOL RESTROOM  - STORY GROUND::Des Latent Heat Load No DOAS [W],ZONE PRIMARYSCHOOL RESTROOM  - STORY GROUND::Des Latent Cool Load No DOAS [W],ZONE PRIMARYSCHOOL RESTROOM  - STORY GROUND::Heating Zone Temperature [C],ZONE PRIMARYSCHOOL RESTROOM  - STORY GROUND::Heating Zone Relative Humidity [%],ZONE PRIMARYSCHOOL RESTROOM  - STORY GROUND:HONOLULU INTL ARPT ANN CLG .4% CONDNS DB=>MWB 1:Cooling Zone Temperature [C],ZONE PRIMARYSCHOOL RESTROOM  - STORY GROUND:HONOLULU INTL ARPT ANN CLG .4% CONDNS DB=>MWB 1:Cooling Zone Relative Humidity [%]
00:15:00,0.000000E+00,1.412367E+03,0.000000E+00,1.233214E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.399891E+01,4.777971E+01,0.000000E+00,5.795130E+03,0.000000E+00,5.060230E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.399849E+01,4.919442E+01,0.000000E+00,5.701507E+03,0.000000E+00,4.978481E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.399849E+01,4.924438E+01,0.000000E+00,6.453052E+02,0.000000E+00,5.634460E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.399899E+01,4.800169E+01,0.000000E+00,3.693878E+03,0.000000E+00,3.225049E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.399989E+01,4.599197E+01,0.000000E+00,1.670414E+03,0.000000E+00,1.458623E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.399817E+01,4.903345E+01,1.639979E+03,0.000000E+00,4.675615E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.560264E+01,7.567300E+01,2.100398E+01,5.918906E+01,0.000000E+00,1.832105E+02,0.000000E+00,1.599625E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.399949E+01,4.703158E+01,0.000000E+00,1.728109E+03,0.000000E+00,1.509000E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.399819E+01,4.901014E+01,0.000000E+00,6.585370E+02,0.000000E+00,5.750001E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.399898E+01,4.807198E+01,0.000000E+00,1.121034E+03,0.000000E+00,9.788325E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.399893E+01,4.779710E+01,0.000000E+00,1.737374E+03,0.000000E+00,1.517084E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.399825E+01,4.928952E+01,0.000000E+00,8.371359E+02,0.000000E+00,7.309446E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.399897E+01,4.781829E+01
