Time,13 ZONE PVAV:DesPer 1:Des Heat Mass Flow [kg/s],13 ZONE PVAV:DesPer 1:Des Heat Cap [W],13 ZONE PVAV:DesPer 1:Des Cool Mass Flow [kg/s],13 ZONE PVAV:DesPer 1:Des Sens Cool Cap [W],13 ZONE PVAV:DesPer 1:Des Tot Cool Cap [W],13 ZONE PVAV:DesPer 2:Des Heat Mass Flow [kg/s],13 ZONE PVAV:DesPer 2:Des Heat Cap [W],13 ZONE PVAV:DesPer 2:Des Cool Mass Flow [kg/s],13 ZONE PVAV:DesPer 2:Des Sens Cool Cap [W],13 ZONE PVAV:DesPer 2:Des Tot Cool Cap [W],13 ZONE PVAV:DesPer 3:Des Heat Mass Flow [kg/s],13 ZONE PVAV:DesPer 3:Des Heat Cap [W],13 ZONE PVAV:DesPer 3:Des Cool Mass Flow [kg/s],13 ZONE PVAV:DesPer 3:Des Sens Cool Cap [W],13 ZONE PVAV:DesPer 3:Des Tot Cool Cap [W]
05:30:00,2.131259E+00,0.000000E+00,2.676932E+00,3.333700E+04,7.381892E+04,2.131259E+00,0.000000E+00,2.320622E+00,2.213722E+04,7.239193E+04,2.131259E+00,0.000000E+00,2.197964E+00,7.558467E+03,2.446669E+04
05:45:00,2.131259E+00,0.000000E+00,2.671540E+00,3.336515E+04,7.376850E+04,2.131259E+00,0.000000E+00,2.219772E+00,2.125436E+04,6.954024E+04,2.131259E+00,0.000000E+00,2.197964E+00,7.558467E+03,2.446669E+04
06:00:00,2.131259E+00,0.000000E+00,2.666608E+00,3.339868E+04,7.373037E+04,2.131259E+00,0.000000E+00,2.197964E+00,2.112395E+04,6.914892E+04,2.131259E+00,0.000000E+00,2.197964E+00,7.558467E+03,2.446669E+04
06:15:00,2.131259E+00,0.000000E+00,2.662198E+00,3.367584E+04,7.395118E+04,2.131259E+00,0.000000E+00,2.197964E+00,2.139838E+04,7.017393E+04,2.131259E+00,0.000000E+00,2.197964E+00,7.558467E+03,2.446669E+04
06:30:00,2.131259E+00,0.000000E+00,2.671107E+00,3.412202E+04,7.454251E+04,2.131259E+00,0.000000E+00,2.300525E+00,2.268409E+04,7.452683E+04,2.131259E+00,0.000000E+00,2.197964E+00,7.558467E+03,2.446669E+04
06:45:00,2.131259E+00,0.000000E+00,2.696683E+00,3.478543E+04,7.560343E+04,2.131259E+00,0.000000E+00,2.354267E+00,2.350795E+04,7.737726E+04,2.131259E+00,0.000000E+00,2.197964E+00,7.558467E+03,2.446669E+04
07:00:00,2.131259E+00,0.000000E+00,2.738432E+00,3.566588E+04,7.712646E+04,2.131259E+00,0.000000E+00,2.574753E+00,2.603102E+04,8.584361E+04,2.131259E+00,0.000000E+00,2.197964E+00,7.558467E+03,2.446669E+04
07:15:00,2.131259E+00,0.000000E+00,2.805717E+00,3.739294E+04,7.989865E+04,2.131259E+00,0.000000E+00,2.841280E+00,2.958716E+04,9.802798E+04,2.131259E+00,0.000000E+00,2.197964E+00,7.558467E+03,2.446669E+04
07:30:00,2.131259E+00,0.000000E+00,2.888825E+00,3.937649E+04,8.316853E+04,2.131259E+00,0.000000E+00,2.791738E+00,2.991776E+04,9.960102E+04,2.131259E+00,0.000000E+00,2.197964E+00,7.558467E+03,2.446669E+04
07:45:00,2.131259E+00,0.000000E+00,2.971131E+00,4.139928E+04,8.646701E+04,2.131259E+00,0.000000E+00,3.011710E+00,3.318830E+04,1.098517E+05,2.131259E+00,0.000000E+00,2.197964E+00,7.558467E+03,2.446669E+04
08:00:00,2.131259E+00,0.000000E+00,3.055812E+00,4.350578E+04,8.988686E+04,2.131259E+00,0.000000E+00,3.004643E+00,3.402149E+04,1.105405E+05,2.131259E+00,0.000000E+00,2.197964E+00,7.558467E+03,2.446669E+04
08:15:00,2.131259E+00,0.000000E+00,3.403946E+00,4.961574E+04,1.013167E+05,2.131259E+00,0.000000E+00,3.331354E+00,3.884978E+04,1.237331E+05,2.131259E+00,0.000000E+00,2.197964E+00,7.558467E+03,2.446669E+04
08:30:00,2.131259E+00,0.000000E+00,4.022775E+00,5.826125E+04,1.136709E+05,2.131259E+00,0.000000E+00,3.830090E+00,4.574547E+04,1.371434E+05,2.131259E+00,0.000000E+00,2.197964E+00,7.558467E+03,2.446669E+04
08:45:00,2.131259E+00,0.000000E+00,4.690778E+00,6.696772E+04,1.254105E+05,2.131259E+00,0.000000E+00,4.473508E+00,5.416844E+04,1.487298E+05,2.131259E+00,0.000000E+00,2.197964E+00,7.558467E+03,2.446669E+04
09:00:00,2.131259E+00,0.000000E+00,5.365077E+00,7.574948E+04,1.381856E+05,2.131259E+00,0.000000E+00,5.127737E+00,6.271602E+04,1.612430E+05,2.131259E+00,0.000000E+00,2.197964E+00,7.558467E+03,2.446669E+04
09:15:00,2.131259E+00,0.000000E+00,5.521800E+00,7.859400E+04,1.421241E+05,2.131259E+00,0.000000E+00,5.268231E+00,6.536509E+04,1.649469E+05,2.131259E+00,0.000000E+00,2.197964E+00,7.558467E+03,2.446669E+04
09:30:00,2.131259E+00,0.000000E+00,5.658095E+00,8.120574E+04,1.452417E+05,2.131259E+00,0.000000E+00,5.391756E+00,6.783107E+04,1.679604E+05,2.131259E+00,0.000000E+00,2.197964E+00,7.558467E+03,2.446669E+04
09:45:00,2.131259E+00,0.000000E+00,5.782114E+00,8.368114E+04,1.480642E+05,2.131259E+00,0.000000E+00,5.505202E+00,7.018549E+04,1.707076E+05,2.131259E+00,0.000000E+00,2.197964E+00,7.558467E+03,2.446669E+04
10:00:00,2.131259E+00,0.000000E+00,5.895067E+00,8.603318E+04,1.507567E+05,2.131259E+00,0.000000E+00,5.609809E+00,7.244170E+04,1.733390E+05,2.131259E+00,0.000000E+00,2.197964E+00,7.558467E+03,2.446669E+04
10:15:00,2.131259E+00,0.000000E+00,5.997057E+00,8.813600E+04,1.531862E+05,2.131259E+00,0.000000E+00,5.704905E+00,7.446495E+04,1.757168E+05,2.131259E+00,0.000000E+00,2.197964E+00,7.558467E+03,2.446669E+04
10:30:00,2.131259E+00,0.000000E+00,6.088737E+00,9.012290E+04,1.554631E+05,2.131259E+00,0.000000E+00,5.790907E+00,7.638628E+04,1.779556E+05,2.131259E+00,0.000000E+00,2.197964E+00,7.558467E+03,2.446669E+04
10:45:00,2.131259E+00,0.000000E+00,6.170536E+00,9.199835E+04,1.575834E+05,2.131259E+00,0.000000E+00,5.867973E+00,7.820709E+04,1.800493E+05,2.131259E+00,0.000000E+00,2.197964E+00,7.558467E+03,2.446669E+04
11:00:00,2.131259E+00,0.000000E+00,6.242481E+00,9.376250E+04,1.595528E+05,2.131259E+00,0.000000E+00,5.935941E+00,7.992530E+04,1.819992E+05,2.131259E+00,0.000000E+00,2.197964E+00,7.558467E+03,2.446669E+04
11:15:00,2.131259E+00,0.000000E+00,6.303832E+00,9.509018E+04,1.610421E+05,2.131259E+00,0.000000E+00,5.993960E+00,8.121447E+04,1.834715E+05,2.131259E+00,0.000000E+00,2.197964E+00,7.558467E+03,2.446669E+04
11:30:00,2.131259E+00,0.000000E+00,6.354600E+00,9.629816E+04,1.623846E+05,2.131259E+00,0.000000E+00,6.041916E+00,8.238999E+04,1.847973E+05,2.131259E+00,0.000000E+00,2.197964E+00,7.558467E+03,2.446669E+04
11:45:00,2.131259E+00,0.000000E+00,6.395156E+00,9.739056E+04,1.635872E+05,2.131259E+00,0.000000E+00,6.080133E+00,8.345542E+04,1.859849E+05,2.131259E+00,0.000000E+00,2.197964E+00,7.558467E+03,2.446669E+04
12:00:00,2.131259E+00,0.000000E+00,6.426428E+00,9.837787E+04,1.646621E+05,2.131259E+00,0.000000E+00,6.109432E+00,8.442002E+04,1.870460E+05,2.131259E+00,0.000000E+00,2.197964E+00,7.558467E+03,2.446669E+04
12:15:00,2.131259E+00,0.000000E+00,6.450694E+00,9.915904E+04,1.655106E+05,2.131259E+00,0.000000E+00,6.132019E+00,8.518191E+04,1.878815E+05,2.131259E+00,0.000000E+00,2.197964E+00,7.558467E+03,2.446669E+04
12:30:00,2.131259E+00,0.000000E+00,6.470603E+00,9.989077E+04,1.663010E+05,2.131259E+00,0.000000E+00,6.150438E+00,8.589657E+04,1.886593E+05,2.131259E+00,0.000000E+00,2.197964E+00,7.558467E+03,2.446669E+04
12:45:00,2.131259E+00,0.000000E+00,6.490321E+00,1.006202E+05,1.670919E+05,2.131259E+00,0.000000E+00,6.168685E+00,8.660911E+04,1.894381E+05,2.131259E+00,0.000000E+00,2.197964E+00,7.558467E+03,2.446669E+04
13:00:00,2.131259E+00,0.000000E+00,6.513999E+00,1.013941E+05,1.679377E+05,2.131259E+00,0.000000E+00,6.190842E+00,8.736564E+04,1.902744E+05,2.131259E+00,0.000000E+00,2.197964E+00,7.558467E+03,2.446669E+04
13:15:00,2.131259E+00,0.000000E+00,6.544283E+00,1.020526E+05,1.686760E+05,2.131259E+00,0.000000E+00,6.219473E+00,8.800517E+04,1.910046E+05,2.131259E+00,0.000000E+00,2.197964E+00,7.558467E+03,2.446669E+04
13:30:00,2.131259E+00,0.000000E+00,6.582304E+00,1.027987E+05,1.695183E+05,2.131259E+00,0.000000E+00,6.255719E+00,8.873076E+04,1.918408E+05,2.131259E+00,0.000000E+00,2.197964E+00,7.558467E+03,2.446669E+04
13:45:00,2.131259E+00,0.000000E+00,6.626723E+00,1.036173E+05,1.704465E+05,2.131259E+00,0.000000E+00,6.298311E+00,8.952827E+04,1.927653E+05,2.131259E+00,0.000000E+00,2.197964E+00,7.558467E+03,2.446669E+04
14:00:00,2.131259E+00,0.000000E+00,6.675081E+00,1.044809E+05,1.714259E+05,2.131259E+00,0.000000E+00,6.344863E+00,9.037085E+04,1.937439E+05,2.131259E+00,0.000000E+00,2.197964E+00,7.558467E+03,2.446669E+04
14:15:00,2.131259E+00,0.000000E+00,6.724592E+00,1.050411E+05,1.720921E+05,2.131259E+00,0.000000E+00,6.392647E+00,9.091098E+04,1.944100E+05,2.131259E+00,0.000000E+00,2.197964E+00,7.558467E+03,2.446669E+04
14:30:00,2.131259E+00,0.000000E+00,6.772996E+00,1.055892E+05,1.727427E+05,2.131259E+00,0.000000E+00,6.439460E+00,9.144051E+04,1.950611E+05,2.131259E+00,0.000000E+00,2.197964E+00,7.558467E+03,2.446669E+04
14:45:00,2.131259E+00,0.000000E+00,6.818359E+00,1.061033E+05,1.733521E+05,2.131259E+00,0.000000E+00,6.483355E+00,9.193742E+04,1.956716E+05,2.131259E+00,0.000000E+00,2.197964E+00,7.558467E+03,2.446669E+04
15:00:00,2.131259E+00,0.000000E+00,6.859047E+00,1.065648E+05,1.738972E+05,2.131259E+00,0.000000E+00,6.522756E+00,9.238387E+04,1.962194E+05,2.131259E+00,0.000000E+00,2.197964E+00,7.558467E+03,2.446669E+04
